mag_id	sample_description	fermented_food	specific_substrate	substrate_category	general_category	completeness	contamination	contigs	total_length	gc	n50	domain	phylum	class	order	family	genus	species	study_catalog	source	dataset_name	sample_id_x	split	run_accession	sample_id_y	country	project_accession	sample_accession	Center Name	study_accession
MAG_599	bean paste	bean_paste	soybean	legume	fermented_soybean	98.95	1.93	54	2776312	32.99	115637	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus gallinarum	Du2023		MAG_599		Du2023	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['D4', 'D9', 'D13', 'D15', 'D16', 'MA', 'JJ', 'SO', 'DJ']	['Korean', 'India']	['PRJEB19846', 'PRJNA529966']	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['KOREA FOOD RESEARCH INSTITUTE', 'CENTER OF INNOVATIVE AND APPLIED BIOPROCESSING (CIAB)']	['ERP021911', 'SRP190006']
MAG_600	bean paste	bean_paste	soybean	legume	fermented_soybean	76.22	1.29	509	1732920	32.58	3956	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus_A	Staphylococcus_A sciuri	Du2023		MAG_600		Du2023	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['D4', 'D9', 'D13', 'D15', 'D16', 'MA', 'JJ', 'SO', 'DJ']	['Korean', 'India']	['PRJEB19846', 'PRJNA529966']	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['KOREA FOOD RESEARCH INSTITUTE', 'CENTER OF INNOVATIVE AND APPLIED BIOPROCESSING (CIAB)']	['ERP021911', 'SRP190006']
MAG_601	bean paste	bean_paste	soybean	legume	fermented_soybean	80.81	4.6	503	1835443	32.66	4234	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus_A	Staphylococcus_A sciuri	Du2023		MAG_601		Du2023	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['D4', 'D9', 'D13', 'D15', 'D16', 'MA', 'JJ', 'SO', 'DJ']	['Korean', 'India']	['PRJEB19846', 'PRJNA529966']	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['KOREA FOOD RESEARCH INSTITUTE', 'CENTER OF INNOVATIVE AND APPLIED BIOPROCESSING (CIAB)']	['ERP021911', 'SRP190006']
MAG_602	bean paste	bean_paste	soybean	legume	fermented_soybean	82.35	3.5	694	2111242	32.38	3251	Bacteria	Firmicutes	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus	Vagococcus fluvialis	Du2023		MAG_602		Du2023	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['D4', 'D9', 'D13', 'D15', 'D16', 'MA', 'JJ', 'SO', 'DJ']	['Korean', 'India']	['PRJEB19846', 'PRJNA529966']	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['KOREA FOOD RESEARCH INSTITUTE', 'CENTER OF INNOVATIVE AND APPLIED BIOPROCESSING (CIAB)']	['ERP021911', 'SRP190006']
MAG_603	bean paste	bean_paste	soybean	legume	fermented_soybean	95.2	0.92	188	2663885	32.37	25165	Bacteria	Firmicutes	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus	Vagococcus fluvialis	Du2023		MAG_603		Du2023	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['D4', 'D9', 'D13', 'D15', 'D16', 'MA', 'JJ', 'SO', 'DJ']	['Korean', 'India']	['PRJEB19846', 'PRJNA529966']	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['KOREA FOOD RESEARCH INSTITUTE', 'CENTER OF INNOVATIVE AND APPLIED BIOPROCESSING (CIAB)']	['ERP021911', 'SRP190006']
MAG_604	bean paste	bean_paste	soybean	legume	fermented_soybean	87.9	7.8	588	2454101	33.33	4928	Bacteria	Firmicutes	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus	unknown154	Du2023		MAG_604		Du2023	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['D4', 'D9', 'D13', 'D15', 'D16', 'MA', 'JJ', 'SO', 'DJ']	['Korean', 'India']	['PRJEB19846', 'PRJNA529966']	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['KOREA FOOD RESEARCH INSTITUTE', 'CENTER OF INNOVATIVE AND APPLIED BIOPROCESSING (CIAB)']	['ERP021911', 'SRP190006']
MAG_605	bean paste	bean_paste	soybean	legume	fermented_soybean	93.07	3.87	203	2740777	33.07	24319	Bacteria	Firmicutes	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus	unknown150	Du2023		MAG_605		Du2023	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['D4', 'D9', 'D13', 'D15', 'D16', 'MA', 'JJ', 'SO', 'DJ']	['Korean', 'India']	['PRJEB19846', 'PRJNA529966']	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['KOREA FOOD RESEARCH INSTITUTE', 'CENTER OF INNOVATIVE AND APPLIED BIOPROCESSING (CIAB)']	['ERP021911', 'SRP190006']
MAG_606	bean paste	bean_paste	soybean	legume	fermented_soybean	98.28	4.21	48	2569775	41.13	437497	Bacteria	Firmicutes	Bacilli	Staphylococcales	Salinicoccaceae	Jeotgalicoccus	Jeotgalicoccus nanhaiensis	Du2023		MAG_606		Du2023	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['D4', 'D9', 'D13', 'D15', 'D16', 'MA', 'JJ', 'SO', 'DJ']	['Korean', 'India']	['PRJEB19846', 'PRJNA529966']	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['KOREA FOOD RESEARCH INSTITUTE', 'CENTER OF INNOVATIVE AND APPLIED BIOPROCESSING (CIAB)']	['ERP021911', 'SRP190006']
MAG_607	bean paste	bean_paste	soybean	legume	fermented_soybean	50.86	9.48	973	3996566	31.96	4851	Bacteria	Firmicutes	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus	unknown144	Du2023		MAG_607		Du2023	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['D4', 'D9', 'D13', 'D15', 'D16', 'MA', 'JJ', 'SO', 'DJ']	['Korean', 'India']	['PRJEB19846', 'PRJNA529966']	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['KOREA FOOD RESEARCH INSTITUTE', 'CENTER OF INNOVATIVE AND APPLIED BIOPROCESSING (CIAB)']	['ERP021911', 'SRP190006']
MAG_608	bean paste	bean_paste	soybean	legume	fermented_soybean	95.54	1.67	218	3069597	37.65	20452	Bacteria	Firmicutes	Bacilli	Bacillales	Caldibacillaceae	Bacillus_J	Bacillus_J thermoamylovorans	Du2023		MAG_608		Du2023	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['D4', 'D9', 'D13', 'D15', 'D16', 'MA', 'JJ', 'SO', 'DJ']	['Korean', 'India']	['PRJEB19846', 'PRJNA529966']	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['KOREA FOOD RESEARCH INSTITUTE', 'CENTER OF INNOVATIVE AND APPLIED BIOPROCESSING (CIAB)']	['ERP021911', 'SRP190006']
MAG_609	bean paste	bean_paste	soybean	legume	fermented_soybean	69.31	0.0	428	3424001	32.72	11579	Bacteria	Firmicutes	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus	Vagococcus fluvialis	Du2023		MAG_609		Du2023	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['D4', 'D9', 'D13', 'D15', 'D16', 'MA', 'JJ', 'SO', 'DJ']	['Korean', 'India']	['PRJEB19846', 'PRJNA529966']	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['KOREA FOOD RESEARCH INSTITUTE', 'CENTER OF INNOVATIVE AND APPLIED BIOPROCESSING (CIAB)']	['ERP021911', 'SRP190006']
MAG_610	bean paste	bean_paste	soybean	legume	fermented_soybean	97.14	8.07	354	3212400	38.46	20533	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_B	Enterococcus_B faecium_B	Du2023		MAG_610		Du2023	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['D4', 'D9', 'D13', 'D15', 'D16', 'MA', 'JJ', 'SO', 'DJ']	['Korean', 'India']	['PRJEB19846', 'PRJNA529966']	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['KOREA FOOD RESEARCH INSTITUTE', 'CENTER OF INNOVATIVE AND APPLIED BIOPROCESSING (CIAB)']	['ERP021911', 'SRP190006']
MAG_611	bean paste	bean_paste	soybean	legume	fermented_soybean	75.67	7.45	616	3487912	33.14	7141	Bacteria	Firmicutes	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus	unknown146	Du2023		MAG_611		Du2023	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['D4', 'D9', 'D13', 'D15', 'D16', 'MA', 'JJ', 'SO', 'DJ']	['Korean', 'India']	['PRJEB19846', 'PRJNA529966']	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['KOREA FOOD RESEARCH INSTITUTE', 'CENTER OF INNOVATIVE AND APPLIED BIOPROCESSING (CIAB)']	['ERP021911', 'SRP190006']
MAG_612	bean paste	bean_paste	soybean	legume	fermented_soybean	72.93	2.15	434	1873534	38.84	5420	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_I	Enterococcus_I aquimarinus	Du2023		MAG_612		Du2023	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['D4', 'D9', 'D13', 'D15', 'D16', 'MA', 'JJ', 'SO', 'DJ']	['Korean', 'India']	['PRJEB19846', 'PRJNA529966']	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['KOREA FOOD RESEARCH INSTITUTE', 'CENTER OF INNOVATIVE AND APPLIED BIOPROCESSING (CIAB)']	['ERP021911', 'SRP190006']
MAG_613	bean paste	bean_paste	soybean	legume	fermented_soybean	53.14	2.94	422	1518247	42.02	4087	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_D	Enterococcus_D casseliflavus	Du2023		MAG_613		Du2023	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['D4', 'D9', 'D13', 'D15', 'D16', 'MA', 'JJ', 'SO', 'DJ']	['Korean', 'India']	['PRJEB19846', 'PRJNA529966']	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['KOREA FOOD RESEARCH INSTITUTE', 'CENTER OF INNOVATIVE AND APPLIED BIOPROCESSING (CIAB)']	['ERP021911', 'SRP190006']
MAG_614	bean paste	bean_paste	soybean	legume	fermented_soybean	60.9	0.61	700	2255493	64.4	3534	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Glutamicibacter	unknown155	Du2023		MAG_614		Du2023	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['D4', 'D9', 'D13', 'D15', 'D16', 'MA', 'JJ', 'SO', 'DJ']	['Korean', 'India']	['PRJEB19846', 'PRJNA529966']	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['KOREA FOOD RESEARCH INSTITUTE', 'CENTER OF INNOVATIVE AND APPLIED BIOPROCESSING (CIAB)']	['ERP021911', 'SRP190006']
MAG_615	bean paste	bean_paste	soybean	legume	fermented_soybean	63.08	0.16	855	2762795	47.5	3533	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus velezensis	Du2023		MAG_615		Du2023	['ERR1869526', 'ERR1869527', 'ERR1869528', 'ERR1869529', 'ERR1869530', 'SRR8830666', 'SRR8830667', 'SRR8830668', 'SRR8830669']	['D4', 'D9', 'D13', 'D15', 'D16', 'MA', 'JJ', 'SO', 'DJ']	['Korean', 'India']	['PRJEB19846', 'PRJNA529966']	['SAMEA103891070', 'SAMEA103891071', 'SAMEA103891072', 'SAMEA103891073', 'SAMEA103891074', 'SAMN11289617', 'SAMN11289618', 'SAMN11289615', 'SAMN11289616']	['KOREA FOOD RESEARCH INSTITUTE', 'CENTER OF INNOVATIVE AND APPLIED BIOPROCESSING (CIAB)']	['ERP021911', 'SRP190006']
MAG_7	cheese	cheese	milk	dairy	fermented_dairy	97.68	1.74	416	3212418	41.93	10709	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	unknown100	Du2023		MAG_7		Du2023	['ERR752910', 'ERR752911', 'ERR752912', 'ERR752913', 'ERR752914', 'ERR752915', 'ERR752916', 'ERR752917', 'ERR752918', 'ERR752919', 'ERR2212267', 'ERR2212268', 'ERR2212269', 'ERR2212270', 'ERR2212271', 'ERR2212272', 'ERR2212273', 'ERR2212274', 'ERR2212275', 'ERR2212276', 'ERR2212277', 'ERR2212278', 'ERR2212279', 'ERR2212280', 'ERR2212281', 'ERR2212282', 'ERR2212283', 'ERR2212284', 'ERR2212285', 'ERR2212286', 'ERR2212287', 'ERR2212288', 'ERR2212289', 'ERR2212290', 'ERR2212291', 'ERR2212292', 'ERR2212293', 'ERR2212294', 'ERR2212296', 'ERR2212297', 'ERR2212298', 'ERR2212299', 'ERR2212300', 'ERR2212301', 'ERR2212302', 'ERR3340746', 'ERR3340747', 'ERR3340748', 'ERR3340749', 'ERR3340750', 'ERR3340751', 'ERR3340752', 'ERR3340753', 'ERR3340754', 'ERR3340755', 'ERR3340756', 'ERR3340757', 'ERR3340758', 'ERR3340759', 'ERR3340760', 'ERR3340761', 'ERR3340762', 'ERR3340763', 'ERR3340764', 'ERR3340765', 'ERR3340766', 'ERR3340767', 'ERR3340768', 'ERR3340769', 'ERR3340770', 'ERR3340771', 'ERR3340772', 'ERR3340773', 'ERR3340774', 'ERR3340775', 'ERR3340776', 'ERR3340777', 'ERR3340778', 'ERR3340779', 'ERR3340780', 'ERR3340781', 'ERR3340782', 'ERR3340783', 'ERR3340784', 'ERR3340785', 'ERR3340786', 'ERR3340787', 'ERR3340788', 'ERR3340789', 'ERR3340790', 'ERR3340791', 'ERR3340792', 'ERR3340793', 'ERR3340794', 'ERR3340795', 'ERR3340796', 'ERR3340797', 'ERR3340798', 'ERR3340799', 'ERR3340800', 'ERR3340801', 'ERR3340802', 'ERR3340803', 'ERR3340804', 'ERR3340805', 'ERR3340806', 'ERR3340807', 'ERR3340808', 'ERR3340809', 'ERR3340810', 'ERR3340811', 'ERR3340812', 'ERR3340813', 'ERR3340814', 'ERR3340815', 'ERR3340816', 'ERR3340817', 'ERR3340818', 'ERR3340819', 'ERR3340820', 'ERR3340821', 'ERR3340822', 'ERR3850050', 'ERR3850051', 'ERR3850052', 'ERR3850053', 'ERR3850054', 'ERR3850055', 'ERR3850056', 'ERR3850057', 'ERR3850058', 'ERR3850059', 'ERR3850060', 'ERR3850061', 'ERR3850062', 'ERR3850093', 'ERR3850095', 'ERR3850096', 'ERR3850097', 'ERR3850098', 'ERR3850099', 'ERR3850100', 'ERR3850101', 'ERR3850102', 'ERR3850103', 'ERR3850104', 'ERR3850105', 'ERR3850106', 'ERR3850107', 'ERR3850108', 'ERR3850109', 'ERR3850110', 'SRR2081070', 'ERR2212303', 'ERR2212304', 'ERR2212305', 'ERR2212306', 'ERR2212307', 'ERR2212308']	['pinkcheese_shotgun1', 'pinkcheese_shotgun2', 'pinkcheese_shotgun3', 'pinkcheese_shotgun4', 'pinkcheese_shotgun5', 'pinkcheese_shotgun6', 'pinkcheese_shotgun7', 'pinkcheese_shotgun8', 'pinkcheese_shotgun9', 'pinkcheese_shotgun10', 'CA0', 'CA15', 'CA24', 'CA30', 'CB0', 'CB15', 'CB24', 'CB30', 'CC0', 'CC15', 'CC24', 'CC30', 'DA0', 'DA15', 'DA24', 'DA30', 'DB0', 'DB15', 'DB24', 'DB30', 'DC0', 'DC15', 'DC24', 'DC30', 'SA0', 'SA15', 'SA24', 'SA30', 'SB15', 'SB24', 'SB30', 'SC0', 'SC15', 'SC24', 'SC30', 'CS_1', 'CS_10', 'CS_11', 'CS_12', 'CS_13', 'CS_14', 'CS_15', 'CS_16', 'CS_17', 'CS_18', 'CS_19', 'CS_2', 'CS_20', 'CS_21', 'CS_22', 'CS_23', 'CS_24', 'CS_25', 'CS_26', 'CS_27', 'CS_28', 'CS_29', 'CS_3', 'CS_30', 'CS_31', 'CS_32', 'CS_33', 'CS_34', 'CS_35', 'CS_36', 'CS_37', 'CS_38', 'CS_39', 'CS_4', 'CS_40', 'CS_41', 'CS_42', 'CS_43', 'CS_44', 'CS_45', 'CS_46', 'CS_47', 'CS_48', 'CS_49', 'CS_5', 'CS_50', 'CS_51', 'CS_52', 'CS_53', 'CS_54', 'CS_55', 'CS_6', 'CS_7', 'CS_8', 'CS_9', 'CS_R15', 'CS_R16', 'CS_R17', 'CS_R2', 'CS_R28', 'CS_R30', 'CS_R32', 'CS_R33', 'CS_R36', 'CS_R4', 'CS_R41', 'CS_R42', 'CS_R44', 'CS_R45', 'CS_R46', 'CS_R47', 'CS_R48', 'CS_R49', 'CS_R52', 'CS_R53', 'CS_R7', 'CS_R9', '49', '50', '57', '59', '64', '65', '66', '77', '78', '79', '80', '81', 'AV1', 'AV14', 'AV17', 'AV2', 'AV31', 'AV35', 'AV36', 'AV37', 'AV39', 'AV40', 'AV41', 'AV43', 'AV45', 'AV48', 'AV49', 'AV53', 'AV54', 'AV55', '0', 'D1', 'D2', 'D3', 'S1', 'S2', 'S3']	['Ireland', 'Mexico']	['PRJEB6952', 'PRJEB15423', 'PRJEB32768', 'PRJEB35062', 'PRJNA286900']	['SAMEA3232870', 'SAMEA3232871', 'SAMEA3232872', 'SAMEA3232873', 'SAMEA3232874', 'SAMEA3232875', 'SAMEA3232876', 'SAMEA3232877', 'SAMEA3232878', 'SAMEA3232879', 'SAMEA104414147', 'SAMEA104414148', 'SAMEA104414149', 'SAMEA104414150', 'SAMEA104414151', 'SAMEA104414152', 'SAMEA104414153', 'SAMEA104414154', 'SAMEA104414155', 'SAMEA104414156', 'SAMEA104414157', 'SAMEA104414158', 'SAMEA104414159', 'SAMEA104414160', 'SAMEA104414161', 'SAMEA104414162', 'SAMEA104414163', 'SAMEA104414164', 'SAMEA104414165', 'SAMEA104414166', 'SAMEA104414167', 'SAMEA104414168', 'SAMEA104414169', 'SAMEA104414170', 'SAMEA104414171', 'SAMEA104414172', 'SAMEA104414173', 'SAMEA104414174', 'SAMEA104414175', 'SAMEA104414176', 'SAMEA104414178', 'SAMEA104414179', 'SAMEA104414180', 'SAMEA104414181', 'SAMEA104414182', 'SAMEA5662701', 'SAMEA5662702', 'SAMEA5662703', 'SAMEA5662704', 'SAMEA5662735', 'SAMEA5662705', 'SAMEA5662736', 'SAMEA5662706', 'SAMEA5662707', 'SAMEA5662708', 'SAMEA5662709', 'SAMEA5662710', 'SAMEA5662737', 'SAMEA5662738', 'SAMEA5662739', 'SAMEA5662740', 'SAMEA5662741', 'SAMEA5662742', 'SAMEA5662743', 'SAMEA5662711', 'SAMEA5662744', 'SAMEA5662745', 'SAMEA5662746', 'SAMEA5662712', 'SAMEA5662713', 'SAMEA5662747', 'SAMEA5662748', 'SAMEA5662714', 'SAMEA5662715', 'SAMEA5662716', 'SAMEA5662717', 'SAMEA5662718', 'SAMEA5662719', 'SAMEA5662749', 'SAMEA5662720', 'SAMEA5662750', 'SAMEA5662721', 'SAMEA5662751', 'SAMEA5662752', 'SAMEA5662753', 'SAMEA5662761', 'SAMEA5662762', 'SAMEA5662763', 'SAMEA5662764', 'SAMEA5662722', 'SAMEA5662765', 'SAMEA5662766', 'SAMEA5662767', 'SAMEA5662768', 'SAMEA5662769', 'SAMEA5662770', 'SAMEA5662723', 'SAMEA5662724', 'SAMEA5662725', 'SAMEA5662726', 'SAMEA5662771', 'SAMEA5662727', 'SAMEA5662728', 'SAMEA5662729', 'SAMEA5662754', 'SAMEA5662730', 'SAMEA5662755', 'SAMEA5662756', 'SAMEA5662731', 'SAMEA5662757', 'SAMEA5662758', 'SAMEA5662732', 'SAMEA5662759', 'SAMEA5662760', 'SAMEA5662772', 'SAMEA5662773', 'SAMEA5662774', 'SAMEA5662775', 'SAMEA5662776', 'SAMEA5662777', 'SAMEA5662733', 'SAMEA5662734', 'SAMEA6503740', 'SAMEA6503741', 'SAMEA6503742', 'SAMEA6503743', 'SAMEA6503744', 'SAMEA6503745', 'SAMEA6503746', 'SAMEA6503747', 'SAMEA6503748', 'SAMEA6503749', 'SAMEA6503750', 'SAMEA6503751', 'SAMEA6503752', 'SAMEA6503783', 'SAMEA6503785', 'SAMEA6503786', 'SAMEA6503787', 'SAMEA6503788', 'SAMEA6503789', 'SAMEA6503790', 'SAMEA6503791', 'SAMEA6503792', 'SAMEA6503793', 'SAMEA6503794', 'SAMEA6503795', 'SAMEA6503796', 'SAMEA6503797', 'SAMEA6503798', 'SAMEA6503799', 'SAMEA6503800', 'SAMN03771674', 'SAMEA104414183', 'SAMEA104414184', 'SAMEA104414185', 'SAMEA104414186', 'SAMEA104414187', 'SAMEA104414188']	['TEAGASC', 'TEAGASC FOOD RESEARCH CENTRE', 'UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO']	['ERP006630', 'ERP017154', 'ERP115482', 'ERP118054', 'SRP059999']
