Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR25394962,WGS,294,17614177454,PRJNA997801,SAMN36690528,Metagenome or environmental,5715926312,UNIVERSIDAD DE LEON,2020-10-08,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX21132906,Austria,Europe,Austria: Vienna,cheese,Illumina NovaSeq 6000,Industry RC17 - Final_product - rind A,48.32 N 16.06 E,MASTER_WP4_FFoQSI_1__RC17-F-AR,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:40:00Z,1,MASTER_WP4_FFoQSI_1__RC17-F-AR,SRP450983
SRR25394963,WGS,297,15745981989,PRJNA997801,SAMN36690527,Metagenome or environmental,5265402830,UNIVERSIDAD DE LEON,2020-10-08,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX21132905,Austria,Europe,Austria: Vienna,cheese,Illumina NovaSeq 6000,Industry RC17 - Final_product - core A,48.32 N 16.06 E,MASTER_WP4_FFoQSI_1__RC17-F-AC,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:55:00Z,1,MASTER_WP4_FFoQSI_1__RC17-F-AC,SRP450983
SRR25394964,WGS,296,8227645428,PRJNA997801,SAMN36690526,Metagenome or environmental,2899675304,UNIVERSIDAD DE LEON,2020-09-15,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX21132904,Spain,Europe,Spain: Leon,cheese,Illumina NovaSeq 6000,Industry Q08 - Final_product - rind B,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q08-30,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T13:08:00Z,1,AlvarezOrdonezA_xxxx__Q08-30,SRP450983
SRR25394965,WGS,297,9534467100,PRJNA997801,SAMN36690525,Metagenome or environmental,3298528668,UNIVERSIDAD DE LEON,2020-09-15,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21132903,Spain,Europe,Spain: Leon,cheese,Illumina NovaSeq 6000,Industry Q08 - Final_product - rind A,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q08-29,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:57:00Z,1,AlvarezOrdonezA_xxxx__Q08-29,SRP450983
SRR25394966,WGS,291,8721973490,PRJNA997801,SAMN36690524,Metagenome or environmental,3006033743,UNIVERSIDAD DE LEON,2020-09-15,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX21132902,Spain,Europe,Spain: Leon,cheese,Illumina NovaSeq 6000,Industry Q08 - Final_product - core B,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q08-28,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T13:19:00Z,1,AlvarezOrdonezA_xxxx__Q08-28,SRP450983
SRR25394967,WGS,296,9701053577,PRJNA997801,SAMN36690523,Metagenome or environmental,3537001479,UNIVERSIDAD DE LEON,2020-09-15,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX21132901,Spain,Europe,Spain: Leon,cheese,Illumina NovaSeq 6000,Industry Q08 - Final_product - core A,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q08-27,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T13:24:00Z,1,AlvarezOrdonezA_xxxx__Q08-27,SRP450983
SRR25394968,WGS,296,7444081172,PRJNA997801,SAMN36689929,Metagenome or environmental,2491557138,UNIVERSIDAD DE LEON,2020-01-29,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX21132900,Italy,Europe,Italy: Napoli,brine,Illumina NovaSeq 6000,Industry A - Raw_materials - Brine,40.84 N 14.26 E,MASTER_WP4_UNINA_2__A-22,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:51:00Z,1,MASTER_WP4_UNINA_2__A-22,SRP450983
SRR25394969,WGS,292,9660737295,PRJNA997801,SAMN36690522,Metagenome or environmental,3292176320,UNIVERSIDAD DE LEON,2020-02-17,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX21132899,Spain,Europe,Spain: Leon,cheese,Illumina NovaSeq 6000,Industry Q07 - Final_product - rind B,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q07-30,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T13:11:00Z,1,AlvarezOrdonezA_xxxx__Q07-30,SRP450983
SRR25394970,WGS,295,8146894698,PRJNA997801,SAMN36690521,Metagenome or environmental,2798820915,UNIVERSIDAD DE LEON,2020-02-17,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX21132898,Spain,Europe,Spain: Leon,cheese,Illumina NovaSeq 6000,Industry Q07 - Final_product - rind A,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q07-29,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:59:00Z,1,AlvarezOrdonezA_xxxx__Q07-29,SRP450983
SRR25394971,WGS,284,6677508439,PRJNA997801,SAMN36690520,Metagenome or environmental,2270725365,UNIVERSIDAD DE LEON,2020-02-17,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX21132897,Spain,Europe,Spain: Leon,cheese,Illumina NovaSeq 6000,Industry Q07 - Final_product - core B,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q07-28,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:40:00Z,1,AlvarezOrdonezA_xxxx__Q07-28,SRP450983
SRR25394972,WGS,292,7406746185,PRJNA997801,SAMN36690519,Metagenome or environmental,2522072493,UNIVERSIDAD DE LEON,2020-02-17,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX21132896,Spain,Europe,Spain: Leon,cheese,Illumina NovaSeq 6000,Industry Q07 - Final_product - core A,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q07-27,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:50:00Z,1,AlvarezOrdonezA_xxxx__Q07-27,SRP450983
SRR25394973,WGS,294,10004583134,PRJNA997801,SAMN36690518,Metagenome or environmental,3555258625,UNIVERSIDAD DE LEON,2020-02-11,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX21132895,Spain,Europe,Spain: Leon,cheese,Illumina NovaSeq 6000,Industry Q06 - Final_product - rind B,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q06-30,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:33:00Z,1,AlvarezOrdonezA_xxxx__Q06-30,SRP450983
SRR25394974,WGS,287,7741438220,PRJNA997801,SAMN36690517,Metagenome or environmental,2689054916,UNIVERSIDAD DE LEON,2020-02-11,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX21132894,Spain,Europe,Spain: Leon,cheese,Illumina NovaSeq 6000,Industry Q06 - Final_product - rind A,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q06-29,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:11:00Z,1,AlvarezOrdonezA_xxxx__Q06-29,SRP450983
SRR25394975,WGS,282,7919008109,PRJNA997801,SAMN36690516,Metagenome or environmental,2689734666,UNIVERSIDAD DE LEON,2020-02-11,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX21132893,Spain,Europe,Spain: Leon,cheese,Illumina NovaSeq 6000,Industry Q06 - Final_product - core B,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q06-28,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:14:00Z,1,AlvarezOrdonezA_xxxx__Q06-28,SRP450983
SRR25394976,WGS,294,8079753994,PRJNA997801,SAMN36690515,Metagenome or environmental,2825955715,UNIVERSIDAD DE LEON,2020-02-11,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX21132892,Spain,Europe,Spain: Leon,cheese,Illumina NovaSeq 6000,Industry Q06 - Final_product - core A,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q06-27,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T13:01:00Z,1,AlvarezOrdonezA_xxxx__Q06-27,SRP450983
SRR25394977,WGS,298,6531569696,PRJNA997801,SAMN36690439,Metagenome or environmental,2184059655,UNIVERSIDAD DE LEON,2020-03-12,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX21132891,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 26 - Final_product - rind A,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2237_73323,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:14:00Z,1,MASTER_WP4_CSIC_1__P2237_73323,SRP450983
SRR25394978,WGS,295,12857565351,PRJNA997801,SAMN36690438,Metagenome or environmental,4355401027,UNIVERSIDAD DE LEON,2020-06-11,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX21132890,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 25 - Final_product - core -,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2250_73323,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:27:00Z,1,MASTER_WP4_CSIC_1__P2250_73323,SRP450983
SRR25394979,WGS,300,7220682104,PRJNA997801,SAMN36690437,Metagenome or environmental,2495821145,UNIVERSIDAD DE LEON,2020-06-11,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21132889,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 25 - Final_product - rind B,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2249_73323,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:05:00Z,1,MASTER_WP4_CSIC_1__P2249_73323,SRP450983
SRR25394980,WGS,299,7111194935,PRJNA997801,SAMN36690436,Metagenome or environmental,2440797966,UNIVERSIDAD DE LEON,2020-06-11,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX21132888,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 25 - Final_product - core A,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2248_73323,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:21:00Z,1,MASTER_WP4_CSIC_1__P2248_73323,SRP450983
SRR25394981,WGS,300,8719749023,PRJNA997801,SAMN36690435,Metagenome or environmental,2945146858,UNIVERSIDAD DE LEON,2020-06-11,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX21132887,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 25 - Final_product - rind A,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2247_73323,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:21:00Z,1,MASTER_WP4_CSIC_1__P2247_73323,SRP450983
SRR25394982,WGS,297,5431516580,PRJNA997801,SAMN36690434,Metagenome or environmental,1956682172,UNIVERSIDAD DE LEON,2020-02-18,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX21132886,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 23 - Final_product - core C,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2644,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:21:00Z,1,MASTER_WP4_CSIC_2__P2644,SRP450983
SRR25394983,WGS,299,10517801450,PRJNA997801,SAMN36690433,Metagenome or environmental,3578214120,UNIVERSIDAD DE LEON,2020-02-18,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX21132885,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 23 - Final_product - core B,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2170_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:26:00Z,1,MASTER_WP4_CSIC_1__P2170_73322,SRP450983
SRR25394984,WGS,299,25497448748,PRJNA997801,SAMN36689920,Metagenome or environmental,8891162031,UNIVERSIDAD DE LEON,2020-02-20,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX21132884,Spain,Europe,Spain: Villaviciosa,milk,Illumina NovaSeq 6000,Industry 29 - Raw_materials - Milk,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2171_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:19:00Z,1,MASTER_WP4_CSIC_1__P2171_73322,SRP450983
SRR25394985,WGS,299,7451495143,PRJNA997801,SAMN36690432,Metagenome or environmental,2530414601,UNIVERSIDAD DE LEON,2020-02-18,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21132883,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 23 - Final_product - rind B,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2169_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:15:00Z,1,MASTER_WP4_CSIC_1__P2169_73322,SRP450983
SRR25394986,WGS,299,7720493198,PRJNA997801,SAMN36690431,Metagenome or environmental,2632459039,UNIVERSIDAD DE LEON,2020-02-18,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX21132882,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 23 - Final_product - core A,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2168_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:15:00Z,1,MASTER_WP4_CSIC_1__P2168_73322,SRP450983
SRR25394987,WGS,299,6437458227,PRJNA997801,SAMN36690430,Metagenome or environmental,2190730191,UNIVERSIDAD DE LEON,2020-02-18,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX21132881,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 23 - Final_product - rind A,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2167_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:13:00Z,1,MASTER_WP4_CSIC_1__P2167_73322,SRP450983
SRR25394988,WGS,299,8148893040,PRJNA997801,SAMN36690429,Metagenome or environmental,2777700884,UNIVERSIDAD DE LEON,2020-02-06,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX21132880,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 22 - Final_product - core B,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2190_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:17:00Z,1,MASTER_WP4_CSIC_1__P2190_73322,SRP450983
SRR25394989,WGS,299,11643893940,PRJNA997801,SAMN36690428,Metagenome or environmental,3942869358,UNIVERSIDAD DE LEON,2020-02-06,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21132879,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 22 - Final_product - core A,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2189_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:42:00Z,1,MASTER_WP4_CSIC_1__P2189_73322,SRP450983
SRR25394990,WGS,298,12386748571,PRJNA997801,SAMN36690427,Metagenome or environmental,4194561753,UNIVERSIDAD DE LEON,2020-02-06,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21132878,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 22 - Final_product - rind B,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2188_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:33:00Z,1,MASTER_WP4_CSIC_1__P2188_73322,SRP450983
SRR25394991,WGS,299,6534701319,PRJNA997801,SAMN36690426,Metagenome or environmental,2228462900,UNIVERSIDAD DE LEON,2020-02-06,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX21132877,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 22 - Final_product - rind A,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2187_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:18:00Z,1,MASTER_WP4_CSIC_1__P2187_73322,SRP450983
SRR25394992,WGS,297,14012187401,PRJNA997801,SAMN36690425,Metagenome or environmental,4885702201,UNIVERSIDAD DE LEON,2020-06-23,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21132876,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 21 - Final_product - core B,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2621,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T13:10:00Z,1,MASTER_WP4_CSIC_2__P2621,SRP450983
SRR25394993,WGS,296,8534192889,PRJNA997801,SAMN36690424,Metagenome or environmental,3011230256,UNIVERSIDAD DE LEON,2020-06-23,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX21132875,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 21 - Final_product - rind B,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2620,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:34:00Z,1,MASTER_WP4_CSIC_2__P2620,SRP450983
SRR25394994,WGS,298,26863658193,PRJNA997801,SAMN36690423,Metagenome or environmental,9453040057,UNIVERSIDAD DE LEON,2020-06-23,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX21132874,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 21 - Final_product - core A,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2619,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:39:00Z,1,MASTER_WP4_CSIC_2__P2619,SRP450983
SRR25394995,WGS,295,10824311893,PRJNA997801,SAMN36689919,Metagenome or environmental,3837778497,UNIVERSIDAD DE LEON,2020-02-20,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX21132873,Spain,Europe,Spain: Villaviciosa,brine,Illumina NovaSeq 6000,Industry 29 - Raw_materials - Brine,43.47 N 5.44 W,MASTER_WP4_CSIC_3__P2140,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:41:00Z,1,MASTER_WP4_CSIC_3__P2140,SRP450983
SRR25394996,WGS,297,8407526725,PRJNA997801,SAMN36690422,Metagenome or environmental,3065136143,UNIVERSIDAD DE LEON,2020-06-23,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX21132872,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 21 - Final_product - rind A,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2618,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:24:00Z,1,MASTER_WP4_CSIC_2__P2618,SRP450983
SRR25394997,WGS,298,22895659825,PRJNA997801,SAMN36690421,Metagenome or environmental,7984212517,UNIVERSIDAD DE LEON,2020-07-03,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX21132871,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 20 - Final_product - core B,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2611,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:14:00Z,1,MASTER_WP4_CSIC_2__P2611,SRP450983
SRR25394998,WGS,298,12981735573,PRJNA997801,SAMN36690420,Metagenome or environmental,4615976428,UNIVERSIDAD DE LEON,2020-07-03,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX21132870,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 20 - Final_product - rind B,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2610,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T13:41:00Z,1,MASTER_WP4_CSIC_2__P2610,SRP450983
SRR25394999,WGS,299,9017823838,PRJNA997801,SAMN36690419,Metagenome or environmental,3231144112,UNIVERSIDAD DE LEON,2020-07-03,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX21132869,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 20 - Final_product - core A,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2609,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T13:17:00Z,1,MASTER_WP4_CSIC_2__P2609,SRP450983
SRR25395000,WGS,298,17971305069,PRJNA997801,SAMN36690418,Metagenome or environmental,6301336987,UNIVERSIDAD DE LEON,2020-07-03,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX21132868,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 20 - Final_product - rind A,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2608,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:09:00Z,1,MASTER_WP4_CSIC_2__P2608,SRP450983
SRR25395001,WGS,299,6945903981,PRJNA997801,SAMN36690417,Metagenome or environmental,2444858023,UNIVERSIDAD DE LEON,2020-06-25,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX21132867,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 19 - Final_product - core B,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2601,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:30:00Z,1,MASTER_WP4_CSIC_2__P2601,SRP450983
SRR25395002,WGS,296,2491335312,PRJNA997801,SAMN36690416,Metagenome or environmental,865821454,UNIVERSIDAD DE LEON,2020-06-25,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX21132866,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 19 - Final_product - rind B,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2600,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:35:00Z,1,MASTER_WP4_CSIC_2__P2600,SRP450983
SRR25395003,WGS,297,14853341262,PRJNA997801,SAMN36690415,Metagenome or environmental,5181199879,UNIVERSIDAD DE LEON,2020-06-25,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX21132865,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 19 - Final_product - core A,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2599,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T13:17:00Z,1,MASTER_WP4_CSIC_2__P2599,SRP450983
SRR25395004,WGS,295,9187912458,PRJNA997801,SAMN36690414,Metagenome or environmental,3216008778,UNIVERSIDAD DE LEON,2020-06-25,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX21132864,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 19 - Final_product - rind A,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2598,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T13:00:00Z,1,MASTER_WP4_CSIC_2__P2598,SRP450983
SRR25395005,WGS,286,16949611494,PRJNA997801,SAMN36690338,Metagenome or environmental,5341615133,UNIVERSIDAD DE LEON,2020-03-02,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX21132863,Austria,Europe,Austria: Vienna,cheese,Illumina NovaSeq 6000,Industry VB15 - Intermediate_ripening - rind A,48.32 N 16.06 E,MASTER_WP4_FFoQSI_1__VB-15-AG,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:13:00Z,1,MASTER_WP4_FFoQSI_1__VB-15-AG,SRP450983
