Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR25400080,WGS,299,10723637414,PRJNA997821,SAMN36691117,Metagenome or environmental,3631412507,UNIVERSIDAD DE LEON,2020-03-12,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136129,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 26 - Food_contact - Processing - Curd shredder and/or draining tables,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2102_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:54:00Z,1,MASTER_WP4_CSIC_1__P2102_73322,SRP451052
SRR25400081,WGS,294,288123843,PRJNA997821,SAMN36691116,Metagenome or environmental,99358325,UNIVERSIDAD DE LEON,2020-03-12,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136128,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 26 - Food_contact - Processing - cheese vats,43.47 N 5.44 W,MASTER_WP4_CSIC_3__P2101,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:05:00Z,1,MASTER_WP4_CSIC_3__P2101,SRP451052
SRR25400082,WGS,299,8654102462,PRJNA997821,SAMN36691115,Metagenome or environmental,2901115592,UNIVERSIDAD DE LEON,2020-06-11,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136127,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 25 - Food_contact - Drying,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2127_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:22:00Z,1,MASTER_WP4_CSIC_1__P2127_73322,SRP451052
SRR25400083,WGS,293,8249940523,PRJNA997821,SAMN36691007,Metagenome or environmental,2846263492,UNIVERSIDAD DE LEON,2020-01-23,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136126,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 4 - Food_contact - Processing - Molds and/or molding machines,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2276,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:13:00Z,1,MASTER_WP4_CSIC_2__P2276,SRP451052
SRR25400084,WGS,299,6209319025,PRJNA997821,SAMN36691114,Metagenome or environmental,2097558171,UNIVERSIDAD DE LEON,2020-06-11,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136125,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 25 - Food_contact - Packing,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2122_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:15:00Z,1,MASTER_WP4_CSIC_1__P2122_73322,SRP451052
SRR25400085,WGS,300,5656781322,PRJNA997821,SAMN36691113,Metagenome or environmental,1892735297,UNIVERSIDAD DE LEON,2020-06-11,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136124,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 25 - Food_contact - Ripening,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2119_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:14:00Z,1,MASTER_WP4_CSIC_1__P2119_73322,SRP451052
SRR25400086,WGS,293,3821892540,PRJNA997821,SAMN36691112,Metagenome or environmental,1353823413,UNIVERSIDAD DE LEON,2020-06-11,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136123,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 25 - Food_contact - Processing - Molds and/or molding machines,43.47 N 5.44 W,MASTER_WP4_CSIC_3__P2117,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:20:00Z,1,MASTER_WP4_CSIC_3__P2117,SRP451052
SRR25400087,WGS,300,10639348096,PRJNA997821,SAMN36691111,Metagenome or environmental,3538559497,UNIVERSIDAD DE LEON,2020-06-11,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136122,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 25 - Food_contact - Processing - Curd shredder and/or draining tables,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2116_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:26:00Z,1,MASTER_WP4_CSIC_1__P2116_73322,SRP451052
SRR25400088,WGS,294,27093916,PRJNA997821,SAMN36691110,Metagenome or environmental,9623129,UNIVERSIDAD DE LEON,2020-06-11,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136121,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 25 - Food_contact - Processing - cheese vats,43.47 N 5.44 W,MASTER_WP4_CSIC_3__P2115,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:01:00Z,1,MASTER_WP4_CSIC_3__P2115,SRP451052
SRR25400089,WGS,299,7908924577,PRJNA997821,SAMN36691109,Metagenome or environmental,2840535888,UNIVERSIDAD DE LEON,2020-02-18,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136120,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 23 - Food_contact - Packing,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P230_73321,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:18:00Z,1,MASTER_WP4_CSIC_1__P230_73321,SRP451052
SRR25400090,WGS,300,6533823818,PRJNA997821,SAMN36691108,Metagenome or environmental,2293587138,UNIVERSIDAD DE LEON,2020-02-18,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136119,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 23 - Food_contact - Ripening,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P228_73321,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:22:00Z,1,MASTER_WP4_CSIC_1__P228_73321,SRP451052
SRR25400091,WGS,296,2160112754,PRJNA997821,SAMN36691107,Metagenome or environmental,755941961,UNIVERSIDAD DE LEON,2020-02-18,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136118,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 23 - Food_contact - Processing - Molds and/or molding machines,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P226_76492,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:08:00Z,1,MASTER_WP4_CSIC_1__P226_76492,SRP451052
SRR25400092,WGS,298,7126043677,PRJNA997821,SAMN36691106,Metagenome or environmental,2532768595,UNIVERSIDAD DE LEON,2020-02-18,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136117,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 23 - Food_contact - Processing - Curd shredder and/or draining tables,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P225_73321,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:38:00Z,1,MASTER_WP4_CSIC_1__P225_73321,SRP451052
SRR25400093,WGS,297,728694913,PRJNA997821,SAMN36691105,Metagenome or environmental,252600239,UNIVERSIDAD DE LEON,2020-02-18,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136116,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 23 - Food_contact - Processing - cheese vats,43.47 N 5.44 W,MASTER_WP4_CSIC_3__P224,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:11:00Z,1,MASTER_WP4_CSIC_3__P224,SRP451052
SRR25400094,WGS,295,4288934437,PRJNA997821,SAMN36691006,Metagenome or environmental,1491111600,UNIVERSIDAD DE LEON,2020-01-23,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136115,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 4 - Food_contact - Processing - Curd shredder and/or draining tables,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2275,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:51:00Z,1,MASTER_WP4_CSIC_2__P2275,SRP451052
SRR25400095,WGS,295,3859253895,PRJNA997821,SAMN36691104,Metagenome or environmental,1375781659,UNIVERSIDAD DE LEON,2020-02-06,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136114,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 22 - Food_contact - Packing,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P252_76492,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:18:00Z,1,MASTER_WP4_CSIC_1__P252_76492,SRP451052
SRR25400096,WGS,297,4018928457,PRJNA997821,SAMN36691103,Metagenome or environmental,1420330206,UNIVERSIDAD DE LEON,2020-02-06,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136113,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 22 - Food_contact - Ripening,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P250_76492,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:16:00Z,1,MASTER_WP4_CSIC_1__P250_76492,SRP451052
SRR25400097,WGS,293,3500667270,PRJNA997821,SAMN36691102,Metagenome or environmental,1226869701,UNIVERSIDAD DE LEON,2020-02-06,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136112,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 22 - Food_contact - Processing - Molds and/or molding machines,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P248_76492,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:09:00Z,1,MASTER_WP4_CSIC_1__P248_76492,SRP451052
SRR25400098,WGS,299,9394101064,PRJNA997821,SAMN36691101,Metagenome or environmental,3367707213,UNIVERSIDAD DE LEON,2020-02-06,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136111,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 22 - Food_contact - Processing - Curd shredder and/or draining tables,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P247_73321,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:36:00Z,1,MASTER_WP4_CSIC_1__P247_73321,SRP451052
SRR25400099,WGS,297,1079506724,PRJNA997821,SAMN36691100,Metagenome or environmental,377130881,UNIVERSIDAD DE LEON,2020-02-06,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136110,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 22 - Food_contact - Processing - cheese vats,43.47 N 5.44 W,MASTER_WP4_CSIC_3__P246,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:14:00Z,1,MASTER_WP4_CSIC_3__P246,SRP451052
SRR25400100,WGS,297,6223161829,PRJNA997821,SAMN36691099,Metagenome or environmental,2091604469,UNIVERSIDAD DE LEON,2020-06-23,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX21136109,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 21 - Food_contact - Drying,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2447,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:33:00Z,1,MASTER_WP4_CSIC_2__P2447,SRP451052
SRR25400101,WGS,294,9497838066,PRJNA997821,SAMN36691098,Metagenome or environmental,3235835085,UNIVERSIDAD DE LEON,2020-06-23,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136108,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 21 - Food_contact - Packing,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2442,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T19:10:00Z,1,MASTER_WP4_CSIC_2__P2442,SRP451052
SRR25400102,WGS,294,1564676794,PRJNA997821,SAMN36691097,Metagenome or environmental,513522158,UNIVERSIDAD DE LEON,2020-06-23,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX21136107,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 21 - Food_contact - Ripening B,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2439,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:25:00Z,1,MASTER_WP4_CSIC_2__P2439,SRP451052
SRR25400103,WGS,296,19248006591,PRJNA997821,SAMN36691096,Metagenome or environmental,7116414219,UNIVERSIDAD DE LEON,2020-06-23,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136106,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 21 - Food_contact - Ripening,43.47 N 5.44 W,MASTER_WP4_CSIC_3__P2435,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T18:21:00Z,1,MASTER_WP4_CSIC_3__P2435,SRP451052
SRR25400104,WGS,292,8714381390,PRJNA997821,SAMN36691095,Metagenome or environmental,3093033034,UNIVERSIDAD DE LEON,2020-06-23,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136105,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 21 - Food_contact - Processing - Molds and/or molding machines,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2432,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:42:00Z,1,MASTER_WP4_CSIC_2__P2432,SRP451052
SRR25400105,WGS,291,7782352,PRJNA997821,SAMN36691005,Metagenome or environmental,2944266,UNIVERSIDAD DE LEON,2020-01-23,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136104,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 4 - Food_contact - Processing - cheese vats,43.47 N 5.44 W,MASTER_WP4_CSIC_3__P2274,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:00:00Z,1,MASTER_WP4_CSIC_3__P2274,SRP451052
SRR25400106,WGS,295,2867518412,PRJNA997821,SAMN36690996,Metagenome or environmental,964512004,UNIVERSIDAD DE LEON,2020-02-03,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136103,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 2 - Food_contact - Processing - Curd shredder and/or draining tables,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2253,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:50:00Z,1,MASTER_WP4_CSIC_2__P2253,SRP451052
SRR25400107,WGS,297,2163370047,PRJNA997821,SAMN36690995,Metagenome or environmental,739450766,UNIVERSIDAD DE LEON,2020-02-03,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136102,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 2 - Food_contact - Processing - cheese vats,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2252,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:32:00Z,1,MASTER_WP4_CSIC_2__P2252,SRP451052
SRR25400108,WGS,297,13482227187,PRJNA997821,SAMN36691092,Metagenome or environmental,4819265132,UNIVERSIDAD DE LEON,2020-07-03,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136648,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 20 - Food_contact - Drying,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2428,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T18:31:00Z,1,MASTER_WP4_CSIC_2__P2428,SRP451052
SRR25400109,WGS,294,19275145607,PRJNA997821,SAMN36691091,Metagenome or environmental,6641157321,UNIVERSIDAD DE LEON,2020-07-03,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136647,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 20 - Food_contact - Packing,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2423,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T19:11:00Z,1,MASTER_WP4_CSIC_2__P2423,SRP451052
SRR25400110,WGS,297,2644455984,PRJNA997821,SAMN36691090,Metagenome or environmental,901346587,UNIVERSIDAD DE LEON,2020-07-03,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136646,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 20 - Food_contact - Ripening,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2420,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:30:00Z,1,MASTER_WP4_CSIC_2__P2420,SRP451052
SRR25400111,WGS,298,5934893387,PRJNA997821,SAMN36691089,Metagenome or environmental,2068300194,UNIVERSIDAD DE LEON,2020-07-03,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136645,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 20 - Food_contact - Processing - Molds and/or molding machines,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2417,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:34:00Z,1,MASTER_WP4_CSIC_2__P2417,SRP451052
SRR25400112,WGS,295,8628991091,PRJNA997821,SAMN36691094,Metagenome or environmental,3226894171,UNIVERSIDAD DE LEON,2020-06-23,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136644,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 21 - Food_contact - Processing - Curd shredder and/or draining tables,43.47 N 5.44 W,MASTER_WP4_CSIC_3__P2431,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:55:00Z,1,MASTER_WP4_CSIC_3__P2431,SRP451052
SRR25400113,WGS,294,2459163964,PRJNA997821,SAMN36691093,Metagenome or environmental,844096098,UNIVERSIDAD DE LEON,2020-06-23,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136483,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 21 - Food_contact - Processing - cheese vats,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2430,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:31:00Z,1,MASTER_WP4_CSIC_2__P2430,SRP451052
SRR25400114,WGS,297,7685442060,PRJNA997821,SAMN36691458,Metagenome or environmental,2661982506,UNIVERSIDAD DE LEON,2020-09-15,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136642,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q08 - Non_food_contact - Packing,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q08-09,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:43:00Z,1,AlvarezOrdonezA_xxxx__Q08-09,SRP451052
SRR25400115,WGS,298,3484707154,PRJNA997821,SAMN36691481,Metagenome or environmental,1169447058,UNIVERSIDAD DE LEON,2020-03-04,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136641,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB05 - Non_food_contact - Processing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB05-1,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:52:00Z,1,MASTER_WP4_FFoQSI_2__VB05-1,SRP451052
SRR25400116,WGS,297,30083076612,PRJNA997821,SAMN36691480,Metagenome or environmental,10021562562,UNIVERSIDAD DE LEON,2020-02-27,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136640,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB04 - Non_food_contact - Cold,48.32 N 16.06 E,MASTER_WP4_FFoQSI_3__VB04-46,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T20:04:00Z,1,MASTER_WP4_FFoQSI_3__VB04-46,SRP451052
SRR25400117,WGS,298,254879903,PRJNA997821,SAMN36691479,Metagenome or environmental,84755266,UNIVERSIDAD DE LEON,2020-02-27,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136639,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB04 - Non_food_contact - Processing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_3__VB04-01,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:04:00Z,1,MASTER_WP4_FFoQSI_3__VB04-01,SRP451052
SRR25400118,WGS,299,2796792470,PRJNA997821,SAMN36691478,Metagenome or environmental,941739655,UNIVERSIDAD DE LEON,2020-02-27,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136638,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB03 - Non_food_contact - Packing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB03-9,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:38:00Z,1,MASTER_WP4_FFoQSI_2__VB03-9,SRP451052
SRR25400119,WGS,297,19350891740,PRJNA997821,SAMN36691477,Metagenome or environmental,6650109026,UNIVERSIDAD DE LEON,2020-02-27,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136637,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB03 - Non_food_contact - Cold,48.32 N 16.06 E,MASTER_WP4_FFoQSI_3__VB03-46,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T19:10:00Z,1,MASTER_WP4_FFoQSI_3__VB03-46,SRP451052
SRR25400120,WGS,299,1865527261,PRJNA997821,SAMN36691476,Metagenome or environmental,633960259,UNIVERSIDAD DE LEON,2020-02-27,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136636,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB03 - Non_food_contact - Processing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB03-1,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:34:00Z,1,MASTER_WP4_FFoQSI_2__VB03-1,SRP451052
SRR25400121,WGS,298,9851920263,PRJNA997821,SAMN36691475,Metagenome or environmental,3354499453,UNIVERSIDAD DE LEON,2020-02-26,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX21136635,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB02 - Non_food_contact - Packing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_3__VB02-09,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:40:00Z,1,MASTER_WP4_FFoQSI_3__VB02-09,SRP451052
SRR25400122,WGS,295,14651307342,PRJNA997821,SAMN36691043,Metagenome or environmental,5113108813,UNIVERSIDAD DE LEON,2020-03-09,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136634,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 11 - Food_contact - Processing D,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2328,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T19:12:00Z,1,MASTER_WP4_CSIC_2__P2328,SRP451052
